"","white","black","hisp","marnvr","marapt","agelt20","age2024","age2534","age3544","agege45","agelt24","agege24","agelt30","agege30","anyernpq8","anyernpq6","anyernpq5","anyernpq4","anyernpq3","anyernpq2","anyernpq1","anyadcpq7","anyadcpq6","anyadcpq5","anyadcpq4","anyadcpq3","anyadcpq2","anyadcpq1","anyfstpq7","anyfstpq6","anyfstpq5","anyfstpq4","anyfstpq3","anyfstpq2","anyfstpq1","nohsged","hsged","applcant","anyernpq","anyadcpq","anyfstpq","yrern","yremp","yradc","yrfst","yrernsq","yrvad","yrkvad","yrvfs","ernpq8","ernpq6","ernpq5","ernpq4","ernpq3","ernpq2","ernpq1","adcpq7","adcpq6","adcpq5","adcpq4","adcpq3","adcpq2","adcpq1","fstpq7","fstpq6","fstpq5","fstpq4","fstpq3","fstpq2","fstpq1","treatmnt","on_welfare"
"830",1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1754.87391240679,154.548178878801,5364.96731026912,2107.94379106044,-35798763.0419804,64.9551617887776,1249.91975446563,79.2202289870455,1182.78785290044,652.770350796867,1219.0178257063,239.936735227946,2019.28020274108,-288.725007146498,-305.284886923091,1678.07390983006,1266.55513273918,2542.06261490175,2286.23848627843,1575.54794617454,1277.67451137353,904.371892537669,837.249667728167,491.183958871537,768.408742905379,791.703455699172,667.133126962588,715.335556738842,413.406111649162,0,0
"831",1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,-1348.16279442118,108.57882652009,3964.22906130347,2338.68041920088,49849480.3350545,81.06028814998,1208.13623806747,99.1466496629549,363.762187275213,-904.997135833061,779.675693860179,-676.543487040464,-76.964616549304,-731.76500640388,1116.66554906817,1170.72401892587,1689.07363376036,1135.3802518337,1734.61128392996,737.50631336418,1960.96662158967,1007.72211392759,434.349241698301,184.547967451563,314.26633644591,385.213919447983,493.848117324657,317.238571941341,593.736224514949,1,1
"832",0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,8989.20268843708,148.310919124548,1958.23894772424,76.1535884558309,163245348.075684,99.5714744593741,427.045279959907,134.057960520754,2894.8411513437,520.802892897341,2891.09247727223,1477.63304960532,-410.102860082388,2358.90170167846,-1363.27219345729,-406.374029915189,-377.375221240395,297.872247015815,99.8597369255379,553.760514483852,51.8899183609572,262.741662914404,148.991866189258,-24.0139207760761,250.084596001673,120.057499383625,378.123355286441,539.671487047196,121.737593915891,1,1
"833",0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,12290.9387382073,85.988020217433,-1392.07949722436,761.460985502254,86356733.6452783,-34.7381331391995,-64.4706644887927,114.597471521705,2437.15335154759,1621.79400356562,779.943002390455,2272.73580661877,2964.82943633041,591.605340764577,3174.3173102181,70.9124547053495,-63.6706773769784,-343.583322053144,-140.617842703973,-326.970791573046,-60.6855858214795,181.187671814178,-141.848214540296,182.730807670614,394.435974920679,-29.2388353195759,63.2526312841518,-459.467517874654,183.239015078668,1,1
"834",1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,-1499.76909498319,12.9818418720793,2825.19908094763,403.784187239525,-83629928.4102997,125.354455077996,74.5190275645051,86.8110856612942,646.791750433949,-1083.78884325576,208.651855124156,-450.222150657873,288.587951999426,1514.76109156019,19.6389217559328,350.858153072058,502.466092684602,-277.322242824722,-647.57804974327,170.245486553174,60.3624648660124,710.679708311588,-93.1535823214993,91.5967970155391,269.110306647054,70.0566290005624,5.43166288668799,-164.407697687275,819.067960738999,0,1
"835",1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,546.522462649394,24.5074099711406,5933.59941343155,1776.86253806841,-182836505.109542,90.0217702211121,815.620560370022,145.120127568909,134.223028576526,3556.20091930124,-1177.99543404124,567.017057532573,551.473945458451,1051.72811718161,94.4373398365877,166.58035723461,665.876142694441,1603.58665329565,1398.96964987423,2027.11233421089,1572.09583138293,1298.40709916991,-57.2815288487934,530.528789015068,714.300723435469,437.730811174585,222.726426687207,539.12009536602,56.5784030940196,0,1
"836",0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,3100.71399530873,-9.73029447718554,7375.19299737216,3500.33209257821,29332725.7752694,93.7873878349461,1213.20571339934,78.2204825116394,-1078.86414094478,-494.47523562357,78.9727771487711,1107.39262414374,844.606416446407,-314.2704590213,-1629.51873545261,1038.56354610813,1519.96326549904,1187.8443065077,1617.54142533652,1091.2765150705,1320.06615532856,786.599523275264,640.201246548941,542.476303345979,588.68406800704,235.309761499311,577.738349846899,366.891922613943,849.982657155315,1,1
"837",1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,5949.74166707468,28.638003291199,9176.88888006654,3168.83861895566,9263220.93813165,78.6047260562106,1064.5450258363,86.4819083849785,145.708512562097,812.735279969938,-393.943800789558,-367.903477673469,580.898195292997,99.0913317907816,151.217021820748,2658.99157793414,1405.4181750545,1817.39128422341,1465.45389063575,659.489670571705,1878.19716360587,1716.7847391726,749.015949370473,774.54970737063,545.253177190479,562.967976150839,769.165723468587,1005.72529099359,821.294378176637,1,1
"838",1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,2004.17687751195,79.655871905282,8421.50652150939,2179.59311510198,36396267.7221765,102.68177233362,1241.60442571743,132.579814312125,-215.475111011278,135.391756359555,-382.172294141498,125.323208491107,-493.217618216472,-377.315396894611,-38.0503183685514,1751.04496997524,2359.6181931238,1560.14467751092,553.758818495276,1485.60138856154,1067.8881221894,1638.85335106986,700.096645644579,842.97571403432,368.652337178767,332.057208228603,320.968141877532,275.77894479823,642.682346636893,1,1
"839",0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,-2773.59103073958,10.4614867806717,7200.44288156486,3274.09805847322,15235394.0059948,132.248119453296,1143.04701476779,105.796394218147,-148.831738266592,-926.841955954892,-1005.84124834448,182.817509839767,706.264079146348,-204.235912548058,1113.41041164627,2099.99865113559,1348.39267638296,2324.90585997158,1521.61764377152,1998.89753574419,1267.71342051697,762.265641591665,701.709616706751,629.166929283494,468.19556309689,588.308908776472,641.925643467643,465.114060231391,852.118513652598,0,1
"840",0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,-2616.71641525038,10.9400723454198,7869.40665204629,5221.56008955302,3769895.20570637,94.8398062335726,1212.55748804615,110.035758991866,615.109708778347,1070.37648284023,-776.133777313495,-10.1814140983237,-726.738874479261,-1484.54796172902,982.157269197511,2059.86720852797,2638.27448752833,2394.50386280311,2040.68521615662,2343.61588478025,1406.71343507938,2859.46800969606,663.534905730649,113.983756741064,72.0448731318054,1087.14179624318,1458.23049282717,1273.45999354804,1201.09113092365,1,1
"841",1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5336.21854573843,49.6976968069712,4727.50521575184,2457.52605821847,-4462690.7826114,85.2265010582552,1733.41957740519,87.9570798213301,-401.385295323306,-1073.72438215857,-369.494662929512,105.918261984593,938.448604461127,288.144844702197,-127.657358564982,1930.23258430426,604.929522999083,1224.95187019537,1579.54977247232,1875.91137974134,1521.27352367154,2224.71142575554,655.272302511439,506.295378590588,428.747536858562,598.330406521049,578.35666647428,543.44620167289,373.199842005066,0,1
"842",1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,-5408.75983311956,124.569829509789,-1910.70048543082,-141.726093197326,-51389554.1033656,9.68411592429806,-30.4865631329288,-6.70281895201895,-1479.10885880515,417.562159111208,6.08532250785603,380.442541539642,1045.54088807616,-81.8090442570916,921.716865199501,-701.556873493135,-316.699731435052,-46.5960228745139,-389.294500766059,422.699412763959,259.707995424272,969.765718517079,-37.1109546774304,145.231412081648,101.982527637659,84.3966482528867,145.0530429861,-111.357016009079,-190.269116169397,1,1
"843",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,19329.8090663827,125.242548822686,8130.11559393966,2412.4449994785,230732491.400959,111.630426313809,737.454632782421,115.056976191078,446.450746689061,195.374956647964,4945.60257653673,4673.66038532844,5817.97901345714,-848.986457114899,-387.096638828889,390.816001943712,2238.94202301837,1262.20228818682,1788.75591588367,2174.70481593781,327.922227698899,1508.37923769844,224.695447826526,442.987226362747,600.350884538554,840.789422384864,726.855893880167,323.370543399618,642.749282163291,0,1
"844",0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-695.323810983745,-48.303815263764,8579.45555622654,3312.52423074253,-21256380.0172909,96.0442590930465,987.3156142113,121.058489433383,2284.29514833016,-508.339669216517,-198.860811530032,219.803623805681,-337.62269660072,390.816865736549,-186.579160001798,2019.771151075,2450.34037282164,1969.93730982023,2456.73806159974,812.928247554361,2165.22689916629,1848.13850520045,860.143086931708,736.152352237978,932.474982959693,767.770775726245,887.932362254332,1223.52310109835,1152.45407271591,1,1
"845",1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,8891.08576846495,112.190626505129,2508.06021317385,59.0599624241996,161927875.561449,24.3485413904488,21.6099289192858,-14.5158432981678,280.042163304824,921.534451726968,103.73667068826,2972.25456058603,2066.91870614416,2837.69749191966,1533.03928935063,-257.026337580707,166.983372875905,-508.125535110116,133.810402472057,164.923297785685,216.85246218925,416.777507667096,-159.889002075479,-257.73544942757,43.3080959950265,-127.879073858441,52.561233649708,-54.8378247296651,-146.61734195153,1,1
"846",0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,7819.19019265483,88.4447468321971,2344.69757487328,1423.74060528337,26560350.0107693,105.388305670061,-102.77581723493,84.6435658361148,-431.170998653512,595.738882845334,1479.63744923092,1344.05087010902,2834.3859908736,2164.98001271808,2639.67859398609,1789.7964859965,2246.02943918941,1974.93603129939,569.387118146783,882.439980456399,247.079479791352,-204.094962853218,225.513297102381,184.508372094393,346.310221883562,117.800228079866,200.428257366008,-64.1017833374433,-65.5705971666908,1,0
"847",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,2683.28269409539,95.9707646635725,7127.86759782603,3588.84223861188,-50048202.3041396,93.1381322177541,1100.53787386213,97.2843906238,1127.43080259942,-1601.79636203848,-633.432214654287,2265.49531520618,-44.9429096096871,948.256074344111,-351.66507172717,1677.37996761433,2683.41188668725,1988.91365084065,2268.31131048839,1656.89866482313,2714.53447102261,2196.27959355977,843.804684246005,1328.9036362392,1149.04247290633,657.595463934341,1173.26911046337,1081.05320361198,875.355214209223,0,1
"848",1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,805.67527141891,0.360643562445519,-2672.96426692428,48.7605800424891,-149608478.995627,-21.124789380981,-273.837300496659,6.76945744047261,1580.52491046256,547.011857342028,583.922061169332,1044.31204001011,5.87989558563226,53.8080068675524,1085.63293856642,468.781164602898,257.939023453506,-836.421736888156,375.610101420773,143.632309853628,697.674935255436,278.528203288829,158.741726039004,45.536142454056,-182.399459445753,-173.87907949895,52.2830373435202,212.7177434792,-418.599352237199,0,0
"849",0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,-5204.34182404011,-58.3029911426928,7451.75815492166,2368.13076830289,38275457.7758108,158.258206302591,1351.70935803167,91.9440634489064,693.843130488536,-807.45285059467,-1108.67258407195,-115.229957684146,409.128681288696,-366.81241864498,1850.43380727845,1957.06065066328,2009.782639904,2520.29109769614,1930.95386306371,2199.43867815146,2305.05930721911,1944.59542950496,556.391369962302,578.780974708469,1006.02844904199,885.039642159388,967.725094660003,980.335122339292,946.609717927163,0,1
"850",0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,14740.5851668689,91.9776962340548,-355.428869107329,-851.762735356674,205702705.887414,-11.4681905103566,531.021221251475,33.00989573505,-66.8687408886378,1192.30024994072,2409.39789226143,2125.82409610987,4360.92871915203,3521.10742953137,4121.16084285678,-266.239751424866,332.504669123261,-338.111717135023,162.069127434616,-370.504697871539,182.453271634501,42.2076758029057,-13.9320355582872,103.871704809675,-11.8278098977425,195.866852032067,-54.5030825163464,82.0686969980232,-289.949220955864,0,1
"851",0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1498.35537604045,71.9030387376255,7394.49931707134,2579.09378050099,10983422.949894,133.276194406297,1077.85291101007,79.7614421976529,785.07134041519,-378.202167231905,-1553.8081735439,-648.328193945941,-713.594796523122,950.998725208362,942.966638788096,1504.62166923325,1486.90363931498,1395.81286767686,2018.22347660642,1913.32949987048,460.606042434862,1097.20622504887,493.872810604777,260.795393378997,390.415026572313,354.67314546127,556.432723533422,597.855146067246,468.77115717035,0,0
"852",1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1754.73649271486,-6.15341942417056,3493.98822417746,1114.74828547074,87707802.3952852,65.804552163401,1372.87478489206,60.5267274321867,553.912509005003,-90.2554405345176,1293.21154483082,55.6507616330614,-80.0671832089994,1340.7122142292,-148.683545298671,1828.15831680134,1210.68664325661,1662.13243109372,955.019743680405,1135.02635971619,903.282913916097,1094.33396770071,361.964507221224,339.800342179468,489.838922733891,201.349178312926,297.925706924115,63.1100245446879,337.355576113403,0,1
"853",1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,-2744.097037744,20.0453007595654,8515.23614344478,2798.81514548928,34877520.5740413,97.016102671488,482.215861313338,106.40326545864,-920.60943688572,628.862022148043,-1102.63786812779,-873.092747355055,-859.583362487288,-1633.45577968346,-502.5324197129,1294.26702350257,338.761101379711,2342.06551050536,2450.44118248108,1772.27023126526,2110.98505267083,2030.82092572471,288.144720399015,339.040247724988,357.126334707443,584.931289844132,1245.15025024578,692.775807025316,1015.69392847675,0,1
"854",0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,-6108.11141468929,81.6076788118963,-299.668863603215,591.677188888209,-21654793.3400364,-7.34587132178293,79.6283760616372,-33.1495873215208,-42.1487083205133,-1272.65994222005,1060.08172044565,-1772.63695828252,-557.825105855375,-1381.33970575223,1234.27259211199,330.255213662806,710.068138656945,-142.39027712366,-433.32804251904,-529.081768155611,246.453678405989,158.868285631628,74.2193242019774,-5.12596415896212,-283.585246713341,-99.0860178619247,-66.2512646535786,79.6547456913962,-40.6294398715309,1,0
"855",0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,-863.535956747023,14.900573349736,4336.13421018992,1729.57566010449,-38551575.3339918,71.6483800992492,912.163576449306,103.962472239568,996.442810024251,1429.14488578601,1173.56988679568,-1928.61509422354,-51.1533433942788,1259.60125243009,1381.65305161488,619.249484053738,1569.95052542867,1685.60994124014,1374.48461391821,1413.39703175471,1526.96339554187,576.058118320518,732.519709487797,497.879341498904,337.534987827574,470.716354790349,369.592489017961,598.728553190274,719.234129765514,1,1
"856",0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,2587.69116640911,89.5748895089182,-1142.95652896828,1160.11107515912,51107369.8834812,102.988434302287,1081.1344585081,106.521547584558,2798.31522823058,3751.54180665134,5594.5142874783,2850.89422957872,1538.41862050128,-370.804625470361,482.437483768803,51.7565997434813,47.6069703081892,860.576598571375,-198.824475133534,811.264146175782,510.07178580561,243.847679361704,53.3784686749145,-112.319084212503,181.985348011361,126.440278352065,326.64177616091,319.330648640568,595.01470686891,0,1
"857",1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,2262.34803149556,153.729497269901,5726.14870789915,3175.92705091359,94535597.0571406,104.66598990847,1045.21617166019,65.6052382810293,2138.62252687234,1124.62170846114,612.977891038082,423.738749733365,1663.24916568384,1724.59198752153,740.210266784643,932.956539584294,1076.04802168805,1225.37380929063,1255.91610390112,654.891926278465,1166.14480449452,784.830886647465,459.256377793668,444.947361593774,350.030398011851,708.627198593787,880.236408348348,522.670317793957,339.391294661916,1,1
"858",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,-2537.53176605158,-11.5786468344887,-1200.47575357323,-376.60746514045,59041544.2478588,-0.793461645350606,19.340766251423,8.02315701842451,4632.44431058428,942.007104425743,519.934969724149,347.13223895204,-555.312526231733,141.790049879338,229.456990699704,622.184238490559,-302.498224011624,87.7877543334963,435.05437641635,684.207080885363,160.715752132637,212.769589117528,310.488653334808,209.285579007653,206.322503576353,-205.740650413396,-207.776491624794,-125.087427959807,101.923996444042,0,1
"859",1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,11241.1083153349,66.2127372416535,4533.59001318359,524.847455106747,132725558.499758,155.665404218884,688.39033586283,79.9477120347431,5248.5623915554,3206.34255637986,5594.50438789171,1414.87524904686,3804.59775669755,3785.94129983619,2389.27501901331,-457.164731435916,-494.043127692702,-848.57355856639,-677.004907859486,1019.30009477154,1596.02964221944,1596.78978465477,69.6017686706295,-96.5166794594637,-132.249906020034,7.83139488901151,332.802859786322,641.274298742389,376.620294425584,0,1
"860",1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1272.00634270253,117.287360238856,7736.14181598305,2119.02995135178,-54884858.9424114,98.7384001906674,754.967548788054,80.6411560956877,-274.240211196369,221.956301972061,-317.154570108415,-608.548034903852,1080.74415004645,-506.692683088162,2484.32238552753,1480.89072134232,2400.46090832772,1267.81152170708,1065.76274259677,1746.58058532351,1207.87351300334,454.902479589179,525.446977489382,510.815278433325,612.69767973255,372.775127109204,807.819427781173,613.985140117807,291.990084798074,1,1
"861",0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,5918.00635540706,122.076460882975,5176.56242318349,3030.64175852143,-15301420.9456396,122.393194743434,1040.08804363492,76.1527695128338,1742.4829419058,-178.294104875066,-945.950098185981,1509.87156486452,565.632746993525,1365.65966647245,-172.227837499758,694.326387956271,1476.56993425971,1024.18104096479,422.671928718044,729.927902898605,936.824204391868,1787.08391668436,363.797898645244,613.487893068476,509.957385005956,497.538285564752,670.643429904996,666.666291223303,853.087185733735,1,1
"862",1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,2624.39470520959,-9.78301070225273,774.249333491958,1195.02288122328,18783196.3498905,-11.7061749918691,-111.468379994963,70.6701814027264,80.7748625274279,1402.59702402483,-554.267528514933,1331.09814067895,-621.753686440891,97.2229216220589,-192.407660101951,559.359281797008,323.696791331565,-209.199748798474,-486.939022782014,22.0480978570675,-407.283647725164,-955.035441295432,50.839997976961,-115.116845141686,113.61623051023,-146.424379675313,-336.259111882189,-326.563658482626,129.169711407825,1,1
"863",1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,-2113.85317637654,21.2838133204183,-396.113113256764,-723.00230194842,22025459.3572417,15.022883711277,60.2003348872875,26.1221518151999,569.788458079383,42.7529055780347,60.4890373045644,-46.2733084727622,-566.958159363611,-101.601983637799,977.534237184434,-22.2442716199392,-55.2398607117032,232.314854439648,213.228811663836,328.247719102486,-332.792941702096,199.092043938637,-62.4010366838087,289.126504837493,452.538914361977,37.4325102467054,167.652399981137,-161.359387855365,40.0566295858774,0,1
